,time,max_temperature,min_temperature,avg_temperature
649,2014-10-12,15.6,7.7,11.2
650,2014-10-13,18.0,8.6,14.1
651,2014-10-14,23.4,16.4,19.5
652,2014-10-15,24.2,19.0,21.0
653,2014-10-16,20.9,15.4,18.9
654,2014-10-17,20.8,13.0,16.5
655,2014-10-18,20.2,13.4,16.0
656,2014-10-19,13.7,6.4,10.2
657,2014-10-20,14.4,3.6,9.2
658,2014-10-21,17.9,10.2,13.6
659,2014-10-22,12.5,9.6,11.3
660,2014-10-23,10.6,9.3,10.1
661,2014-10-24,16.3,9.6,12.0
662,2014-10-25,18.0,7.2,12.6
663,2014-10-26,15.0,9.8,12.5
664,2014-10-27,16.2,7.8,11.1
665,2014-10-28,21.0,7.6,13.8
666,2014-10-29,19.1,10.1,15.0
667,2014-10-30,13.8,6.6,10.1
668,2014-10-31,12.0,6.0,9.1
669,2014-11-01,9.8,4.9,7.1
670,2014-11-02,8.4,3.9,5.5
671,2014-11-03,14.3,3.5,7.8
672,2014-11-04,18.2,5.8,11.1
673,2014-11-05,16.4,9.1,12.3
674,2014-11-06,10.6,7.8,9.2
675,2014-11-07,10.7,3.4,7.5
676,2014-11-08,8.0,0.7,4.5
677,2014-11-09,13.0,4.9,8.0
678,2014-11-10,14.5,3.4,8.1
679,2014-11-11,17.5,6.3,11.8
680,2014-11-12,17.8,7.6,13.0
681,2014-11-13,7.8,2.1,5.3
682,2014-11-14,6.0,0.4,2.9
683,2014-11-15,4.8,-1.5,1.2
684,2014-11-16,5.7,-1.6,2.2
685,2014-11-17,9.3,2.9,6.2
686,2014-11-18,5.5,-3.2,0.1
687,2014-11-19,-0.4,-5.4,-3.1
688,2014-11-20,6.6,-1.8,1.9
689,2014-11-21,2.1,-4.1,-1.0
690,2014-11-22,4.3,-4.7,-0.2
691,2014-11-23,11.5,2.4,5.8
692,2014-11-24,19.3,6.5,14.8
693,2014-11-25,16.1,6.0,11.6
694,2014-11-26,6.7,1.1,3.5
695,2014-11-27,3.0,-0.2,1.4
696,2014-11-28,1.8,-5.3,-2.2
697,2014-11-29,1.6,-4.0,-1.4
698,2014-11-30,10.1,-1.3,5.9
699,2014-12-01,16.9,4.1,10.6
700,2014-12-02,6.5,1.4,3.7
701,2014-12-03,7.8,3.2,6.5
702,2014-12-04,6.3,-1.5,2.2
703,2014-12-05,8.0,-0.8,3.6
704,2014-12-06,8.8,3.6,6.4
705,2014-12-07,4.3,-2.2,1.5
706,2014-12-08,1.7,-3.5,-1.3
707,2014-12-09,4.5,2.3,3.5
708,2014-12-10,3.8,0.1,2.1
709,2014-12-11,1.9,-1.8,-0.2
710,2014-12-12,2.4,-3.5,-0.9
711,2014-12-13,4.7,-1.7,0.7
712,2014-12-14,6.5,-0.6,2.2
713,2014-12-15,7.1,-1.9,2.5
714,2014-12-16,8.5,0.3,4.4
715,2014-12-17,10.2,4.6,6.7
716,2014-12-18,5.4,0.3,2.6
717,2014-12-19,2.7,-2.0,0.5
718,2014-12-20,1.9,-3.7,-1.3
719,2014-12-21,3.0,-2.4,0.2
720,2014-12-22,6.7,0.4,3.6
721,2014-12-23,8.3,6.1,7.0
722,2014-12-24,14.2,6.3,9.2
723,2014-12-25,15.2,4.8,10.1
724,2014-12-26,8.6,1.0,4.2
725,2014-12-27,10.8,0.6,4.7
726,2014-12-28,11.0,3.6,7.0
727,2014-12-29,5.5,-1.3,2.7
728,2014-12-30,1.3,-4.0,-1.7
729,2014-12-31,-0.2,-5.2,-2.8
730,2015-01-01,2.3,-4.6,-1.7
731,2015-01-02,5.1,-2.5,0.8
732,2015-01-03,6.6,-3.4,0.7
733,2015-01-04,13.2,6.5,9.4
734,2015-01-05,7.0,-4.1,1.1
735,2015-01-06,-4.5,-6.9,-5.8
736,2015-01-07,-4.4,-12.6,-7.3
737,2015-01-08,-6.2,-13.5,-10.2
738,2015-01-09,0.4,-8.7,-4.1
739,2015-01-10,-5.3,-10.0,-7.7
740,2015-01-11,1.7,-9.2,-4.5
741,2015-01-12,2.2,-1.6,0.7
742,2015-01-13,1.3,-8.3,-3.5
743,2015-01-14,-0.3,-8.6,-4.8
744,2015-01-15,1.0,-5.4,-2.8
745,2015-01-16,4.6,-6.4,-1.5
746,2015-01-17,-2.1,-8.7,-5.7
747,2015-01-18,6.2,-3.6,1.5
748,2015-01-19,5.0,-2.0,0.6
749,2015-01-20,4.9,-2.9,0.3
750,2015-01-21,1.0,-5.9,-2.5
751,2015-01-22,4.2,-3.0,-0.3
752,2015-01-23,3.3,-4.8,-1.2
753,2015-01-24,1.8,-0.9,0.3
754,2015-01-25,3.4,-4.2,-1.3
755,2015-01-26,-3.2,-5.9,-4.7
756,2015-01-27,-3.6,-7.8,-5.9
757,2015-01-28,-3.2,-12.3,-8.6
758,2015-01-29,-1.0,-16.0,-9.1
759,2015-01-30,1.4,-9.5,-1.9
760,2015-01-31,-6.1,-14.5,-10.6
761,2015-02-01,0.4,-14.7,-7.6
762,2015-02-02,2.2,-9.0,-1.6
763,2015-02-03,-5.8,-15.8,-11.2
764,2015-02-04,2.5,-13.5,-4.8
765,2015-02-05,0.2,-12.9,-4.2
766,2015-02-06,-5.4,-19.6,-13.0
767,2015-02-07,0.3,-13.8,-6.9
768,2015-02-08,3.3,-2.8,0.1
769,2015-02-09,-0.2,-4.5,-3.2
770,2015-02-10,1.2,-5.4,-2.8
771,2015-02-11,-1.9,-8.2,-5.0
772,2015-02-12,2.4,-7.7,-3.3
773,2015-02-13,-8.3,-16.0,-12.4
774,2015-02-14,-0.9,-14.0,-7.7
775,2015-02-15,-5.8,-17.4,-10.7
776,2015-02-16,-8.1,-19.2,-14.1
777,2015-02-17,-4.5,-11.6,-8.5
778,2015-02-18,-2.9,-14.2,-8.6
779,2015-02-19,-7.3,-14.3,-10.2
780,2015-02-20,-9.1,-19.7,-15.1
781,2015-02-21,-2.0,-18.0,-9.3
782,2015-02-22,5.1,-3.0,0.2
783,2015-02-23,-2.0,-15.4,-7.1
784,2015-02-24,-7.5,-19.9,-13.7
785,2015-02-25,0.7,-15.2,-7.2
786,2015-02-26,-3.5,-8.3,-6.5
787,2015-02-27,-3.1,-13.6,-9.1
788,2015-02-28,-4.0,-17.9,-10.3
789,2015-03-01,-1.9,-9.7,-5.9
790,2015-03-02,1.7,-6.4,-1.5
791,2015-03-03,1.3,-11.9,-5.7
792,2015-03-04,4.4,2.1,2.9
793,2015-03-05,2.0,-6.8,-2.2
794,2015-03-06,-6.2,-15.5,-10.5
795,2015-03-07,0.9,-17.1,-8.6
796,2015-03-08,5.9,-6.3,-0.8
797,2015-03-09,7.2,-5.4,0.8
798,2015-03-10,6.2,-1.5,2.5
799,2015-03-11,11.0,0.6,5.5
800,2015-03-12,5.4,-3.8,1.8
801,2015-03-13,3.5,-5.3,-0.7
802,2015-03-14,6.2,0.7,3.2
803,2015-03-15,6.2,0.7,3.5
804,2015-03-16,8.0,-3.6,2.5
805,2015-03-17,11.9,-1.5,5.1
806,2015-03-18,2.8,-4.5,-0.9
807,2015-03-19,4.2,-6.3,-1.6
808,2015-03-20,1.9,-3.7,-1.0
809,2015-03-21,8.1,-2.0,2.3
810,2015-03-22,4.0,-4.9,0.7
811,2015-03-23,2.3,-8.5,-3.3
812,2015-03-24,5.1,-4.3,-0.6
813,2015-03-25,6.6,-2.8,1.6
814,2015-03-26,14.8,1.7,8.9
815,2015-03-27,8.3,1.2,4.6
816,2015-03-28,4.1,-1.9,1.4
817,2015-03-29,6.2,-3.4,0.6
818,2015-03-30,10.8,-0.9,4.6
819,2015-03-31,6.2,-1.5,2.5
820,2015-04-01,10.1,-1.4,3.7
821,2015-04-02,15.9,-2.2,7.5
822,2015-04-03,14.9,10.1,12.9
823,2015-04-04,14.3,3.2,9.5
824,2015-04-05,14.8,0.7,7.5
825,2015-04-06,16.6,0.3,9.2
826,2015-04-07,15.3,5.8,10.2
827,2015-04-08,6.8,4.0,5.0
828,2015-04-09,6.6,2.8,3.9
829,2015-04-10,13.8,3.7,8.8
830,2015-04-11,13.3,6.0,10.2
831,2015-04-12,16.8,1.3,9.1
832,2015-04-13,18.5,4.0,11.2
833,2015-04-14,16.4,10.5,12.9
834,2015-04-15,19.0,7.3,12.8
835,2015-04-16,14.9,5.3,10.4
836,2015-04-17,19.4,10.1,14.2
837,2015-04-18,23.4,7.8,16.2
838,2015-04-19,13.2,6.8,10.3
839,2015-04-20,15.2,6.9,10.8
840,2015-04-21,17.7,8.7,13.4
841,2015-04-22,18.7,5.3,11.3
842,2015-04-23,9.8,4.0,6.9
843,2015-04-24,8.8,1.5,4.9
844,2015-04-25,14.1,0.8,7.0
845,2015-04-26,13.7,4.0,9.1
846,2015-04-27,14.6,4.9,9.9
847,2015-04-28,18.4,8.0,12.2
848,2015-04-29,22.1,8.9,14.8
849,2015-04-30,15.4,7.1,11.0
850,2015-05-01,13.4,7.5,9.8
851,2015-05-02,17.6,6.5,10.9
852,2015-05-03,22.9,6.0,14.1
853,2015-05-04,26.0,9.0,18.2
854,2015-05-05,25.8,14.7,20.4
855,2015-05-06,19.4,12.7,17.2
856,2015-05-07,23.6,10.0,16.9
857,2015-05-08,26.2,10.8,17.8
858,2015-05-09,18.4,11.6,15.4
859,2015-05-10,26.8,15.5,20.4
860,2015-05-11,26.4,17.8,21.1
861,2015-05-12,29.2,17.9,23.4
862,2015-05-13,18.8,12.3,15.8
863,2015-05-14,20.6,9.2,15.0
864,2015-05-15,22.2,10.5,16.3
865,2015-05-16,25.4,12.8,18.6
866,2015-05-17,26.7,16.6,21.8
867,2015-05-18,19.7,14.0,16.8
868,2015-05-19,24.9,13.9,17.9
869,2015-05-20,19.2,11.7,15.2
870,2015-05-21,14.8,9.2,12.1
871,2015-05-22,21.4,11.2,16.2
872,2015-05-23,19.0,9.0,13.8
873,2015-05-24,25.1,9.8,17.7
874,2015-05-25,28.3,14.0,21.5
875,2015-05-26,29.9,17.2,23.0
876,2015-05-27,29.4,18.8,23.2
877,2015-05-28,29.9,18.6,23.4
878,2015-05-29,26.3,15.6,20.7
879,2015-05-30,28.3,16.8,22.2
880,2015-05-31,29.0,19.5,22.7
881,2015-06-01,21.4,12.5,16.7
882,2015-06-02,12.3,11.0,11.7
883,2015-06-03,18.7,11.4,13.9
884,2015-06-04,16.2,12.0,13.6
885,2015-06-05,17.3,12.2,14.5
886,2015-06-06,23.0,13.6,18.5
887,2015-06-07,21.3,10.4,16.2
888,2015-06-08,24.4,14.9,19.4
889,2015-06-09,26.2,18.1,21.6
890,2015-06-10,26.2,14.4,20.8
891,2015-06-11,30.9,19.1,24.7
892,2015-06-12,28.8,19.6,24.8
893,2015-06-13,28.2,22.0,24.8
894,2015-06-14,28.4,18.2,23.2
895,2015-06-15,28.4,19.0,22.0
896,2015-06-16,26.2,18.2,21.6
897,2015-06-17,24.7,18.2,20.8
898,2015-06-18,20.5,17.5,18.6
899,2015-06-19,27.7,18.2,22.6
900,2015-06-20,20.7,18.0,20.0
901,2015-06-21,29.5,20.8,24.2
902,2015-06-22,28.9,19.7,24.2
903,2015-06-23,31.7,20.8,25.9
904,2015-06-24,27.3,18.2,22.9
905,2015-06-25,26.9,16.3,22.0
906,2015-06-26,24.6,19.6,22.0
907,2015-06-27,20.6,16.8,18.5
908,2015-06-28,22.1,17.3,19.4
909,2015-06-29,22.9,16.0,19.7
910,2015-06-30,25.8,16.4,21.5
911,2015-07-01,27.0,20.1,23.0
912,2015-07-02,24.5,17.3,20.9
913,2015-07-03,26.1,17.4,21.3
914,2015-07-04,23.2,18.5,21.0
915,2015-07-05,27.4,17.3,22.4
916,2015-07-06,26.2,18.5,22.4
917,2015-07-07,29.0,22.1,24.9
918,2015-07-08,29.0,22.2,25.0
919,2015-07-09,25.8,21.2,22.5
920,2015-07-10,27.7,19.9,23.6
921,2015-07-11,28.2,18.4,23.4
922,2015-07-12,29.8,18.2,24.5
923,2015-07-13,28.5,20.3,24.1
924,2015-07-14,25.7,18.6,22.6
925,2015-07-15,26.5,21.3,23.5
926,2015-07-16,25.3,17.6,21.3
927,2015-07-17,26.0,15.6,20.9
928,2015-07-18,28.5,20.2,24.2
929,2015-07-19,32.8,21.9,27.1
930,2015-07-20,33.1,24.7,28.6
931,2015-07-21,32.2,22.4,27.4
932,2015-07-22,28.4,19.7,24.3
933,2015-07-23,28.1,17.8,23.1
934,2015-07-24,27.9,17.1,23.2
935,2015-07-25,28.6,17.1,23.4
936,2015-07-26,30.6,20.2,25.3
937,2015-07-27,26.9,20.6,23.6
938,2015-07-28,31.2,20.8,26.0
939,2015-07-29,32.5,20.9,27.2
940,2015-07-30,31.1,23.2,26.0
941,2015-07-31,30.6,20.5,25.6
942,2015-08-01,30.2,21.4,25.4
943,2015-08-02,29.6,18.0,24.3
944,2015-08-03,31.0,20.4,26.0
945,2015-08-04,31.6,21.8,26.1
946,2015-08-05,30.1,19.4,24.9
947,2015-08-06,27.3,16.9,22.7
948,2015-08-07,27.2,18.5,23.1
949,2015-08-08,27.3,17.8,22.4
950,2015-08-09,27.6,18.2,22.8
951,2015-08-10,26.6,18.0,22.2
952,2015-08-11,25.9,20.7,22.2
953,2015-08-12,27.3,18.7,22.8
954,2015-08-13,27.3,17.1,22.2
955,2015-08-14,29.0,16.7,23.3
956,2015-08-15,31.2,19.7,25.4
957,2015-08-16,31.3,20.8,26.3
958,2015-08-17,32.4,21.8,27.2
959,2015-08-18,31.2,23.0,26.2
960,2015-08-19,28.8,21.6,24.9
961,2015-08-20,28.2,22.4,24.9
962,2015-08-21,28.5,22.3,25.0
963,2015-08-22,27.9,19.3,23.8
964,2015-08-23,26.9,18.2,22.5
965,2015-08-24,28.9,20.4,24.1
966,2015-08-25,29.2,21.4,24.7
967,2015-08-26,27.5,18.1,23.1
968,2015-08-27,26.0,18.8,22.1
969,2015-08-28,25.9,16.5,21.5
970,2015-08-29,28.5,16.5,22.7
971,2015-08-30,30.6,19.2,24.9
972,2015-08-31,31.4,22.5,26.5
973,2015-09-01,30.4,20.6,25.3
974,2015-09-02,30.3,20.6,25.3
975,2015-09-03,32.0,20.3,25.9
976,2015-09-04,26.9,21.6,24.2
977,2015-09-05,25.6,18.4,21.8
978,2015-09-06,27.3,16.5,21.8
979,2015-09-07,31.1,17.9,24.5
980,2015-09-08,33.3,21.5,27.1
981,2015-09-09,30.9,21.8,26.2
982,2015-09-10,25.5,21.0,22.5
983,2015-09-11,24.4,18.1,21.3
984,2015-09-12,24.0,17.7,20.9
985,2015-09-13,21.9,16.7,19.5
986,2015-09-14,22.4,13.8,17.6
987,2015-09-15,25.9,13.1,19.2
988,2015-09-16,27.5,14.6,20.9
989,2015-09-17,28.4,15.7,22.0
990,2015-09-18,27.5,15.9,21.4
991,2015-09-19,26.5,16.5,21.3
992,2015-09-20,23.4,17.2,20.5
993,2015-09-21,20.3,13.7,17.1
994,2015-09-22,20.7,15.9,17.9
995,2015-09-23,24.1,13.8,18.5
996,2015-09-24,25.1,13.0,19.1
997,2015-09-25,21.5,16.2,18.5
998,2015-09-26,19.6,15.2,17.0
999,2015-09-27,20.6,13.4,16.9
1000,2015-09-28,24.6,15.1,19.7
1001,2015-09-29,25.4,18.2,21.1
1002,2015-09-30,25.2,15.3,20.7
1003,2015-10-01,15.5,13.4,14.5
1004,2015-10-02,14.1,9.2,10.4
1005,2015-10-03,11.7,9.5,10.5
1006,2015-10-04,15.1,11.7,12.8
1007,2015-10-05,16.4,10.3,13.1
1008,2015-10-06,20.6,8.7,14.5
1009,2015-10-07,21.3,12.3,16.0
1010,2015-10-08,18.7,11.9,15.3
1011,2015-10-09,23.8,13.4,18.0
1012,2015-10-10,16.1,10.2,13.0
1013,2015-10-11,19.1,7.1,12.8
1014,2015-10-12,22.4,8.6,14.8
1015,2015-10-13,22.2,11.9,16.4
1016,2015-10-14,18.3,11.7,15.0
1017,2015-10-15,16.2,8.2,12.4
1018,2015-10-16,16.6,10.0,12.6
1019,2015-10-17,12.3,5.8,9.1
1020,2015-10-18,8.6,2.6,5.4
1021,2015-10-19,10.1,0.1,5.2
1022,2015-10-20,19.8,6.6,12.2
1023,2015-10-21,22.4,8.9,14.9
1024,2015-10-22,23.0,9.3,15.7
1025,2015-10-23,15.9,7.8,12.1
1026,2015-10-24,12.1,4.8,9.0
1027,2015-10-25,18.1,10.8,13.8
1028,2015-10-26,13.6,5.6,9.4
1029,2015-10-27,13.7,4.5,9.1
1030,2015-10-28,18.3,10.6,14.3
1031,2015-10-29,20.0,12.9,17.4
1032,2015-10-30,14.4,7.1,10.8
1033,2015-10-31,11.7,2.7,7.7
1034,2015-11-01,17.0,8.3,12.5
1035,2015-11-02,17.2,8.7,12.5
1036,2015-11-03,21.0,6.5,13.1
1037,2015-11-04,19.0,8.1,12.9
1038,2015-11-05,19.9,10.1,15.1
1039,2015-11-06,21.8,16.4,18.5
1040,2015-11-07,17.9,11.7,15.0
1041,2015-11-08,13.0,6.7,9.9
1042,2015-11-09,14.0,6.2,9.8
1043,2015-11-10,14.9,9.4,12.0
1044,2015-11-11,13.8,8.8,10.6
1045,2015-11-12,13.3,8.8,11.3
1046,2015-11-13,13.0,7.6,10.5
1047,2015-11-14,8.2,3.9,6.3
1048,2015-11-15,13.7,1.9,7.2
1049,2015-11-16,18.0,6.1,11.0
1050,2015-11-17,9.1,4.1,6.8
1051,2015-11-18,13.6,5.8,10.1
1052,2015-11-19,17.5,12.4,14.8
1053,2015-11-20,15.5,6.0,11.6
1054,2015-11-21,9.1,4.1,6.7
1055,2015-11-22,11.0,6.2,8.8
1056,2015-11-23,5.6,0.2,3.1
1057,2015-11-24,6.8,-2.7,1.8
1058,2015-11-25,8.1,-0.5,3.7
1059,2015-11-26,14.9,4.2,9.0
1060,2015-11-27,16.8,4.1,10.1
1061,2015-11-28,13.5,7.5,10.6
1062,2015-11-29,8.3,2.8,5.6
1063,2015-11-30,7.1,0.3,4.0
1064,2015-12-01,8.9,6.5,7.7
1065,2015-12-02,12.6,7.3,9.7
1066,2015-12-03,12.3,5.2,8.0
1067,2015-12-04,9.7,2.4,5.9
1068,2015-12-05,9.5,-0.1,4.0
1069,2015-12-06,10.6,-0.1,4.5
1070,2015-12-07,11.3,1.0,5.4
1071,2015-12-08,7.9,3.2,5.4
1072,2015-12-09,10.4,2.9,6.6
1073,2015-12-10,13.5,6.1,9.1
1074,2015-12-11,15.2,5.0,9.4
1075,2015-12-12,16.0,7.2,11.4
1076,2015-12-13,17.1,9.4,11.9
1077,2015-12-14,16.0,10.7,13.3
1078,2015-12-15,17.0,10.1,13.7
1079,2015-12-16,9.7,4.8,7.8
1080,2015-12-17,12.6,7.5,10.3
1081,2015-12-18,11.3,3.0,7.8
1082,2015-12-19,4.1,0.6,2.1
1083,2015-12-20,4.9,-1.4,1.5
1084,2015-12-21,10.5,0.2,6.1
1085,2015-12-22,13.9,9.4,11.4
1086,2015-12-23,15.9,9.3,11.3
1087,2015-12-24,20.0,13.6,17.5
1088,2015-12-25,17.4,11.1,13.7
1089,2015-12-26,12.7,8.7,9.8
1090,2015-12-27,15.6,7.7,11.7
1091,2015-12-28,6.7,3.1,4.2
1092,2015-12-29,10.1,2.9,5.9
1093,2015-12-30,8.9,3.8,6.6
1094,2015-12-31,9.6,3.7,7.2
1095,2016-01-01,6.0,0.5,3.1
1096,2016-01-02,4.1,-1.6,0.9
1097,2016-01-03,6.4,-1.1,1.8
1098,2016-01-04,-0.6,-8.0,-2.6
1099,2016-01-05,-1.6,-10.2,-6.2
1100,2016-01-06,3.2,-6.4,-2.9
1101,2016-01-07,5.3,-5.2,-0.2
1102,2016-01-08,5.8,-1.4,2.1
1103,2016-01-09,8.2,2.4,5.3
1104,2016-01-10,13.7,4.6,10.2
1105,2016-01-11,3.3,-3.5,-0.2
1106,2016-01-12,5.4,-5.8,-0.9
1107,2016-01-13,-1.3,-5.0,-3.5
1108,2016-01-14,2.5,-5.7,-2.1
1109,2016-01-15,8.6,-1.3,3.5
1110,2016-01-16,9.9,2.3,5.3
1111,2016-01-17,3.9,-2.4,0.5
1112,2016-01-18,-2.3,-7.0,-4.2
1113,2016-01-19,-2.5,-8.8,-6.0
1114,2016-01-20,2.5,-4.5,-1.9
1115,2016-01-21,1.9,-4.1,-2.0
1116,2016-01-22,-1.5,-6.4,-3.7
1117,2016-01-23,-2.7,-4.2,-3.4
1118,2016-01-24,-3.6,-10.0,-6.4
1119,2016-01-25,-0.3,-9.7,-5.4
1120,2016-01-26,4.8,-5.4,-0.4
1121,2016-01-27,3.4,-5.0,0.8
1122,2016-01-28,1.5,-8.4,-3.7
1123,2016-01-29,3.2,-6.3,-1.5
1124,2016-01-30,1.1,-8.8,-3.2
1125,2016-01-31,5.6,-3.8,0.6
1126,2016-02-01,8.0,1.7,4.4
1127,2016-02-02,8.4,-3.5,1.0
1128,2016-02-03,12.1,-1.6,6.8
1129,2016-02-04,11.9,6.4,10.0
1130,2016-02-05,5.6,-3.5,0.9
1131,2016-02-06,2.4,-6.0,-1.5
1132,2016-02-07,5.6,-4.8,-0.2
1133,2016-02-08,0.9,-2.9,-0.3
1134,2016-02-09,0.5,-3.8,-2.1
1135,2016-02-10,2.9,-2.6,-0.1
1136,2016-02-11,-3.0,-7.8,-4.9
1137,2016-02-12,-4.2,-12.9,-7.8
1138,2016-02-13,-7.5,-15.7,-10.2
1139,2016-02-14,-9.7,-18.9,-14.1
1140,2016-02-15,3.3,-10.5,-4.5
1141,2016-02-16,11.4,1.0,7.8
1142,2016-02-17,5.8,-1.8,1.5
1143,2016-02-18,1.5,-4.3,-1.5
1144,2016-02-19,1.7,-6.2,-2.0
1145,2016-02-20,14.7,1.1,7.5
1146,2016-02-21,11.3,1.2,6.7
1147,2016-02-22,9.3,-1.5,3.6
1148,2016-02-23,4.8,-0.4,1.8
1149,2016-02-24,13.8,2.1,7.7
1150,2016-02-25,14.0,3.3,8.7
1151,2016-02-26,3.2,-2.3,0.9
1152,2016-02-27,4.3,-5.0,-0.4
1153,2016-02-28,14.1,0.1,5.9
1154,2016-02-29,13.7,6.1,9.2
1155,2016-03-01,8.6,1.3,5.2
1156,2016-03-02,11.1,-1.3,5.7
1157,2016-03-03,1.9,-3.8,-0.8
1158,2016-03-04,2.4,-1.3,0.2
1159,2016-03-05,3.3,-3.5,-0.2
1160,2016-03-06,5.4,-3.6,1.2
1161,2016-03-07,13.6,-1.8,5.3
1162,2016-03-08,15.4,2.6,8.2
1163,2016-03-09,22.5,3.7,12.6
1164,2016-03-10,23.8,11.2,16.9
1165,2016-03-11,16.5,7.3,13.2
1166,2016-03-12,14.5,1.9,8.1
1167,2016-03-13,14.5,6.1,10.2
1168,2016-03-14,8.4,5.3,6.5
1169,2016-03-15,11.8,6.2,8.2
1170,2016-03-16,15.9,5.6,9.7
1171,2016-03-17,15.2,4.4,9.7
1172,2016-03-18,13.1,5.5,9.0
1173,2016-03-19,7.1,-0.4,4.2
1174,2016-03-20,4.3,-0.4,1.9
1175,2016-03-21,9.0,0.2,3.7
1176,2016-03-22,12.1,-0.9,5.3
1177,2016-03-23,19.5,6.9,12.2
1178,2016-03-24,13.1,4.8,8.3
1179,2016-03-25,21.3,9.4,15.0
1180,2016-03-26,10.5,2.3,6.3
1181,2016-03-27,9.8,4.1,6.4
1182,2016-03-28,14.4,5.8,8.9
1183,2016-03-29,10.7,3.7,7.2
1184,2016-03-30,11.5,-1.2,5.5
1185,2016-03-31,20.6,5.9,13.5
1186,2016-04-01,22.9,14.6,17.4
1187,2016-04-02,14.3,8.4,11.0
1188,2016-04-03,8.0,0.6,3.8
1189,2016-04-04,11.2,0.3,4.9
1190,2016-04-05,4.6,-3.6,0.4
1191,2016-04-06,7.9,-3.5,2.9
1192,2016-04-07,13.3,6.9,10.5
1193,2016-04-08,9.1,4.2,7.0
1194,2016-04-09,5.6,0.4,3.1
1195,2016-04-10,8.9,-1.4,3.8
1196,2016-04-11,15.8,4.1,9.3
1197,2016-04-12,12.8,5.8,10.5
1198,2016-04-13,11.4,0.7,6.3
1199,2016-04-14,13.5,1.6,7.6
1200,2016-04-15,14.7,1.6,8.6
1201,2016-04-16,16.6,2.3,9.3
1202,2016-04-17,19.7,2.4,10.7
1203,2016-04-18,23.5,5.8,14.7
1204,2016-04-19,19.8,9.9,14.5
1205,2016-04-20,17.4,6.6,11.6
1206,2016-04-21,21.1,5.1,13.4
1207,2016-04-22,24.8,11.6,17.9
1208,2016-04-23,19.7,11.9,16.1
1209,2016-04-24,17.6,7.0,12.0
1210,2016-04-25,19.0,7.9,13.2
1211,2016-04-26,23.5,9.0,13.8
1212,2016-04-27,14.0,7.7,10.4
1213,2016-04-28,13.0,6.3,9.1
